code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
DDD,2014J,1879751,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
DDD,2014J,1881062,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
DDD,2014J,1901764,F,London Region,HE Qualification,30-40%,35-55,2,60,N,Pass
DDD,2014J,1917311,M,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass
DDD,2014J,1925789,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction
DDD,2014J,1935155,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
DDD,2014J,1935774,M,South West Region,A Level or Equivalent,40-50%,0-35,3,60,N,Fail
DDD,2014J,1986180,M,Ireland,Post Graduate Qualification,,35-55,0,60,N,Pass
DDD,2014J,1991049,M,South Region,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn
DDD,2014J,1991399,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
DDD,2014J,2001461,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
DDD,2014J,2008795,M,Scotland,HE Qualification,50-60%,35-55,1,60,N,Fail
DDD,2014J,2009279,M,West Midlands Region,HE Qualification,20-30%,35-55,0,150,N,Withdrawn
DDD,2014J,2014252,M,South Region,HE Qualification,60-70%,35-55,1,60,N,Withdrawn
DDD,2014J,2024838,F,Ireland,HE Qualification,,35-55,0,60,N,Withdrawn
DDD,2014J,2025354,M,Scotland,HE Qualification,70-80%,35-55,0,70,N,Distinction
DDD,2014J,2025589,F,London Region,HE Qualification,0-10%,35-55,0,60,N,Pass
DDD,2014J,2030241,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,150,N,Withdrawn
DDD,2014J,2031234,M,South Region,HE Qualification,50-60%,35-55,2,60,N,Withdrawn
DDD,2014J,2032882,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,1,60,Y,Pass
DDD,2014J,2038885,F,South Region,Lower Than A Level,20-Oct,35-55,0,90,N,Withdrawn
DDD,2014J,2039810,M,Scotland,HE Qualification,80-90%,35-55,1,60,N,Distinction
DDD,2014J,2043939,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Distinction
DDD,2014J,2046628,M,Ireland,HE Qualification,60-70%,35-55,3,120,Y,Withdrawn
DDD,2014J,2055671,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
DDD,2014J,2057959,F,South East Region,HE Qualification,60-70%,35-55,0,60,N,Distinction
DDD,2014J,2075945,F,South West Region,A Level or Equivalent,20-30%,35-55,0,90,N,Pass
DDD,2014J,2082180,M,London Region,A Level or Equivalent,90-100%,35-55,3,60,N,Fail
DDD,2014J,2098108,M,South Region,Lower Than A Level,80-90%,35-55,0,120,Y,Fail
DDD,2014J,2106468,M,Scotland,A Level or Equivalent,40-50%,35-55,2,210,N,Withdrawn
DDD,2014J,2111313,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,Pass
DDD,2014J,2134578,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass
DDD,2014J,2142243,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
DDD,2014J,2143922,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
DDD,2014J,2150849,F,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
DDD,2014J,2172709,M,West Midlands Region,A Level or Equivalent,20-Oct,35-55,0,60,N,Pass
DDD,2014J,2189620,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
DDD,2014J,2196923,M,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
DDD,2014J,2201235,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,1,70,N,Pass
DDD,2014J,2204941,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
DDD,2014J,2205559,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
DDD,2014J,2216442,M,Yorkshire Region,No Formal quals,30-40%,0-35,1,90,N,Fail
DDD,2014J,2224174,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction
DDD,2014J,2226202,M,London Region,Lower Than A Level,20-30%,0-35,0,180,Y,Pass
DDD,2014J,2231512,M,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction
DDD,2014J,2232340,M,West Midlands Region,A Level or Equivalent,,35-55,0,160,N,Fail
DDD,2014J,2235019,M,East Anglian Region,Lower Than A Level,30-40%,0-35,2,60,N,Fail
DDD,2014J,2257853,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass
DDD,2014J,2260861,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
DDD,2014J,2269148,F,South East Region,A Level or Equivalent,40-50%,35-55,1,90,N,Withdrawn
DDD,2014J,2278095,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
DDD,2014J,2279403,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
DDD,2014J,2285405,M,South Region,HE Qualification,50-60%,35-55,0,130,N,Pass
DDD,2014J,2285527,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
DDD,2014J,2288599,M,North Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail
DDD,2014J,2290604,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
DDD,2014J,2305237,M,Ireland,HE Qualification,80-90%,0-35,3,60,N,Withdrawn
DDD,2014J,2307237,M,South East Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
DDD,2014J,2310615,F,North Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
DDD,2014J,2314761,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass
DDD,2014J,2317337,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
DDD,2014J,2328759,M,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn
DDD,2014J,2333244,F,Wales,HE Qualification,60-70%,35-55,1,90,N,Pass
DDD,2014J,2337919,F,South West Region,A Level or Equivalent,40-50%,0-35,0,135,Y,Withdrawn
DDD,2014J,2338290,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,5,60,N,Pass
DDD,2014J,2339789,M,Scotland,HE Qualification,20-Oct,0-35,0,150,N,Distinction
DDD,2014J,2341830,F,Scotland,HE Qualification,20-30%,0-35,1,90,N,Pass
DDD,2014J,2345307,F,South Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Withdrawn
DDD,2014J,2348143,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
DDD,2014J,2355701,M,East Anglian Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
DDD,2014J,2357019,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,145,N,Pass
DDD,2014J,2369962,M,South Region,Lower Than A Level,50-60%,0-35,0,60,Y,Withdrawn
DDD,2014J,2391689,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
DDD,2014J,2396471,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
DDD,2014J,2396643,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
DDD,2014J,2398169,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail
DDD,2014J,2400764,F,Scotland,HE Qualification,80-90%,0-35,1,120,N,Fail
DDD,2014J,2418277,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass
DDD,2014J,2423655,F,Scotland,A Level or Equivalent,20-Oct,0-35,1,60,Y,Fail
DDD,2014J,2432655,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
DDD,2014J,2433216,M,Scotland,HE Qualification,20-30%,35-55,2,120,N,Fail
DDD,2014J,2452111,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
DDD,2014J,2459418,M,East Midlands Region,Lower Than A Level,20-Oct,0-35,0,60,N,Fail
DDD,2014J,2464683,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Withdrawn
DDD,2014J,2471673,M,London Region,HE Qualification,90-100%,55<=,0,100,N,Distinction
DDD,2014J,2471812,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
DDD,2014J,2476409,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass
DDD,2014J,2481629,M,Ireland,Lower Than A Level,90-100%,35-55,1,60,N,Pass
DDD,2014J,2482085,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
DDD,2014J,2484726,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass
DDD,2014J,2488965,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
DDD,2014J,2494306,M,Wales,A Level or Equivalent,70-80%,35-55,0,90,N,Pass
DDD,2014J,2499525,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
DDD,2014J,2507993,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass
DDD,2014J,2509321,M,London Region,Lower Than A Level,20-Oct,0-35,0,60,N,Pass
DDD,2014J,2516939,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Distinction
DDD,2014J,2517387,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
DDD,2014J,2524969,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
DDD,2014J,2525964,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
DDD,2014J,2527066,M,East Midlands Region,HE Qualification,20-Oct,0-35,1,60,N,Pass
DDD,2014J,2533609,M,Wales,HE Qualification,20-Oct,35-55,0,60,N,Withdrawn
DDD,2014J,2542116,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Pass
DDD,2014J,2542803,M,Wales,A Level or Equivalent,30-40%,35-55,1,60,N,Withdrawn
DDD,2014J,2544678,M,London Region,Lower Than A Level,70-80%,0-35,1,60,Y,Fail
DDD,2014J,2546595,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
DDD,2014J,2556345,F,North Western Region,Lower Than A Level,0-10%,35-55,2,60,N,Withdrawn
DDD,2014J,2558893,M,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
DDD,2014J,2560520,M,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Distinction
DDD,2014J,2561811,M,South East Region,Lower Than A Level,60-70%,35-55,1,60,N,Fail
DDD,2014J,2570274,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
DDD,2014J,2572145,M,South West Region,Lower Than A Level,50-60%,0-35,1,60,Y,Fail
DDD,2014J,2574453,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
DDD,2014J,2588215,M,North Western Region,Lower Than A Level,20-Oct,0-35,2,60,Y,Fail
DDD,2014J,2588655,M,Scotland,Lower Than A Level,50-60%,0-35,2,60,N,Fail
DDD,2014J,2590864,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
DDD,2014J,2595457,M,Scotland,HE Qualification,50-60%,0-35,1,60,N,Fail
DDD,2014J,2595526,M,South West Region,A Level or Equivalent,80-90%,35-55,0,150,N,Withdrawn
DDD,2014J,2595730,F,Ireland,Lower Than A Level,40-50%,0-35,1,120,N,Pass
DDD,2014J,2599883,F,Scotland,A Level or Equivalent,30-40%,0-35,0,240,N,Withdrawn
DDD,2014J,2600000,M,South Region,Lower Than A Level,70-80%,0-35,0,150,N,Withdrawn
DDD,2014J,2605337,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
DDD,2014J,2612069,M,North Western Region,A Level or Equivalent,20-Oct,35-55,0,60,Y,Fail
DDD,2014J,2612342,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
DDD,2014J,2615169,M,Wales,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
DDD,2014J,2615956,F,Wales,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
DDD,2014J,2622441,M,London Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
DDD,2014J,2635658,M,London Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn
DDD,2014J,2636552,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,Y,Fail
DDD,2014J,2639205,M,South West Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn
DDD,2014J,2639339,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn
DDD,2014J,2641935,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass
DDD,2014J,2643240,F,South Region,Lower Than A Level,,35-55,1,60,N,Withdrawn
DDD,2014J,2646737,F,South Region,Lower Than A Level,80-90%,0-35,2,150,Y,Fail
DDD,2014J,2648271,M,Scotland,A Level or Equivalent,80-90%,0-35,2,60,N,Withdrawn
DDD,2014J,2650337,M,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass
DDD,2014J,2653689,F,Ireland,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
DDD,2014J,2654602,M,West Midlands Region,HE Qualification,80-90%,0-35,1,130,N,Withdrawn
DDD,2014J,2662152,F,North Western Region,HE Qualification,20-30%,35-55,0,60,N,Pass
DDD,2014J,2668945,M,Scotland,A Level or Equivalent,50-60%,35-55,2,60,N,Fail
DDD,2014J,2672908,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
DDD,2014J,2675393,M,North Western Region,No Formal quals,30-40%,0-35,0,60,N,Fail
DDD,2014J,2677210,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass
DDD,2014J,2678380,M,South East Region,HE Qualification,50-60%,35-55,0,120,N,Pass
DDD,2014J,2680988,F,North Region,Post Graduate Qualification,,35-55,0,60,N,Fail
DDD,2014J,2681782,M,Scotland,A Level or Equivalent,30-40%,35-55,0,120,Y,Withdrawn
DDD,2014J,2684043,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass
DDD,2014J,2685863,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass
DDD,2014J,2689863,F,South West Region,A Level or Equivalent,30-40%,0-35,1,120,N,Pass
DDD,2014J,2698109,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn
DDD,2014J,2716795,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
EEE,2014J,28770,M,Scotland,Lower Than A Level,20-30%,0-35,0,30,N,Fail
EEE,2014J,46048,M,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Withdrawn
EEE,2014J,47061,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
EEE,2014J,60809,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
EEE,2014J,62034,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2014J,67539,M,Ireland,Lower Than A Level,20-Oct,0-35,0,60,N,Pass
EEE,2014J,67685,M,South Region,A Level or Equivalent,20-Oct,0-35,0,180,N,Pass
EEE,2014J,70827,M,East Midlands Region,HE Qualification,30-40%,0-35,0,210,N,Withdrawn
EEE,2014J,76579,F,Yorkshire Region,HE Qualification,20-Oct,0-35,1,120,N,Pass
EEE,2014J,80358,M,Scotland,Lower Than A Level,60-70%,0-35,0,120,N,Pass
EEE,2014J,89545,M,South Region,HE Qualification,90-100%,0-35,0,30,N,Pass
EEE,2014J,108281,M,Scotland,HE Qualification,20-Oct,35-55,0,30,N,Pass
EEE,2014J,108497,M,South West Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
EEE,2014J,110789,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
EEE,2014J,121163,M,London Region,Lower Than A Level,20-Oct,0-35,0,30,N,Withdrawn
EEE,2014J,124304,M,North Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
EEE,2014J,124711,M,London Region,Lower Than A Level,20-Oct,55<=,0,60,N,Withdrawn
EEE,2014J,126450,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,128817,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
EEE,2014J,131776,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,134212,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,135763,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,1,40,N,Pass
EEE,2014J,142092,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,Distinction
EEE,2014J,158708,M,East Anglian Region,HE Qualification,80-90%,0-35,0,30,N,Pass
EEE,2014J,159287,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
EEE,2014J,161781,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Fail
EEE,2014J,162210,M,North Western Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction
EEE,2014J,164708,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
EEE,2014J,171843,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass
EEE,2014J,173341,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,Fail
EEE,2014J,174512,M,West Midlands Region,Lower Than A Level,90-100%,0-35,1,90,N,Withdrawn
EEE,2014J,175940,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
EEE,2014J,177186,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Withdrawn
EEE,2014J,177472,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
EEE,2014J,189117,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,30,N,Distinction
EEE,2014J,190780,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,Pass
EEE,2014J,191000,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,30,N,Fail
EEE,2014J,195252,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,50,N,Fail
EEE,2014J,195897,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2014J,196132,M,West Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
EEE,2014J,202606,M,Ireland,HE Qualification,90-100%,0-35,0,60,N,Pass
EEE,2014J,231017,M,Scotland,A Level or Equivalent,90-100%,35-55,0,30,N,Pass
EEE,2014J,232078,M,Yorkshire Region,HE Qualification,20-Oct,35-55,0,30,N,Fail
EEE,2014J,233335,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Pass
EEE,2014J,233685,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,236512,M,North Western Region,Lower Than A Level,50-60%,35-55,0,120,N,Fail
EEE,2014J,239908,M,South Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass
EEE,2014J,241728,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Distinction
EEE,2014J,243926,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Fail
EEE,2014J,247653,M,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
EEE,2014J,250159,F,South East Region,HE Qualification,60-70%,0-35,0,150,N,Pass
EEE,2014J,253496,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass
EEE,2014J,255449,M,Scotland,A Level or Equivalent,20-30%,0-35,1,30,N,Withdrawn
EEE,2014J,269220,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass
EEE,2014J,270764,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
EEE,2014J,270988,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Pass
EEE,2014J,274967,M,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
EEE,2014J,284095,F,South West Region,HE Qualification,90-100%,0-35,0,120,N,Distinction
EEE,2014J,285934,M,North Region,Lower Than A Level,,35-55,0,60,N,Pass
EEE,2014J,286262,M,South Region,Lower Than A Level,90-100%,0-35,1,120,Y,Pass
EEE,2014J,286527,F,North Western Region,A Level or Equivalent,70-80%,0-35,1,90,N,Pass
EEE,2014J,293321,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
EEE,2014J,296222,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Distinction
EEE,2014J,298148,M,London Region,HE Qualification,70-80%,0-35,0,80,N,Pass
EEE,2014J,299707,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,150,Y,Pass
EEE,2014J,302363,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn
EEE,2014J,307953,M,Scotland,Lower Than A Level,80-90%,35-55,0,30,N,Pass
EEE,2014J,310968,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
EEE,2014J,316454,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn
EEE,2014J,318769,M,South East Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
EEE,2014J,318855,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
EEE,2014J,322641,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
EEE,2014J,325518,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
EEE,2014J,331622,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,150,N,Withdrawn
EEE,2014J,332945,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Pass
EEE,2014J,333637,M,Scotland,A Level or Equivalent,90-100%,0-35,0,30,N,Pass
EEE,2014J,333976,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,30,N,Fail
EEE,2014J,336014,M,Scotland,HE Qualification,80-90%,0-35,0,120,N,Withdrawn
EEE,2014J,337741,M,London Region,Lower Than A Level,30-40%,0-35,0,50,N,Withdrawn
EEE,2014J,341010,M,Scotland,Lower Than A Level,30-40%,35-55,0,30,N,Fail
EEE,2014J,342187,M,North Region,Lower Than A Level,20-Oct,0-35,0,60,N,Fail
EEE,2014J,344740,M,London Region,Lower Than A Level,60-70%,35-55,0,90,N,Distinction
EEE,2014J,345256,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,Pass
EEE,2014J,345288,M,North Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
EEE,2014J,346093,M,Ireland,Post Graduate Qualification,,0-35,0,30,N,Pass
EEE,2014J,348288,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass
EEE,2014J,355049,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,355617,F,Scotland,HE Qualification,70-80%,0-35,0,30,N,Pass
EEE,2014J,356735,M,Scotland,A Level or Equivalent,80-90%,0-35,0,30,Y,Pass
EEE,2014J,360266,F,North Region,HE Qualification,80-90%,35-55,0,60,N,Distinction
EEE,2014J,364322,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass
EEE,2014J,369713,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,369942,M,South Region,HE Qualification,20-30%,35-55,0,60,N,Distinction
EEE,2014J,372577,M,South Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn
EEE,2014J,378825,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
EEE,2014J,381185,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,Distinction
EEE,2014J,381586,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
EEE,2014J,381983,F,Wales,HE Qualification,20-30%,35-55,0,30,N,Fail
EEE,2014J,382432,M,South West Region,Lower Than A Level,0-10%,35-55,1,60,N,Withdrawn
EEE,2014J,387944,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
EEE,2014J,388252,M,West Midlands Region,Lower Than A Level,70-80%,0-35,1,30,N,Withdrawn
EEE,2014J,390332,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn
EEE,2014J,391301,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,30,N,Fail
EEE,2014J,391572,M,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Withdrawn
EEE,2014J,396674,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
EEE,2014J,398019,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,1,30,N,Fail
EEE,2014J,398413,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
EEE,2014J,401240,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,402295,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
EEE,2014J,402906,M,London Region,HE Qualification,30-40%,0-35,0,30,N,Withdrawn
EEE,2014J,404200,M,London Region,A Level or Equivalent,20-30%,35-55,0,45,N,Pass
EEE,2014J,404695,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass
EEE,2014J,405125,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,90,N,Distinction
EEE,2014J,407731,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass
EEE,2014J,408763,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
EEE,2014J,410587,M,North Western Region,HE Qualification,20-Oct,35-55,0,65,N,Pass
EEE,2014J,410592,M,Scotland,HE Qualification,40-50%,0-35,0,120,N,Pass
EEE,2014J,411619,M,Ireland,A Level or Equivalent,60-70%,0-35,0,30,N,Pass
EEE,2014J,418035,M,London Region,Lower Than A Level,20-Oct,35-55,0,30,Y,Pass
EEE,2014J,418216,M,South Region,Lower Than A Level,20-Oct,0-35,0,40,N,Distinction
EEE,2014J,423947,M,Scotland,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
EEE,2014J,425053,F,Scotland,A Level or Equivalent,50-60%,0-35,0,60,Y,Fail
EEE,2014J,425858,M,London Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail
EEE,2014J,432484,M,Scotland,A Level or Equivalent,40-50%,35-55,0,30,N,Withdrawn
EEE,2014J,434347,M,Wales,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction
EEE,2014J,434503,M,South East Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
EEE,2014J,436213,M,Ireland,HE Qualification,70-80%,35-55,0,60,N,Fail
EEE,2014J,436900,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
EEE,2014J,441385,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,90,N,Fail
EEE,2014J,441895,M,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Pass
EEE,2014J,442359,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
EEE,2014J,443200,M,Wales,HE Qualification,80-90%,35-55,0,60,N,Pass
EEE,2014J,443498,M,South East Region,Lower Than A Level,20-Oct,0-35,0,30,N,Distinction
EEE,2014J,443701,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
EEE,2014J,444814,M,London Region,HE Qualification,30-40%,0-35,0,60,N,Withdrawn
EEE,2014J,445049,M,North Western Region,A Level or Equivalent,30-40%,0-35,1,30,Y,Pass
EEE,2014J,446397,M,Scotland,HE Qualification,80-90%,35-55,1,30,N,Fail
EEE,2014J,447659,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn
EEE,2014J,464780,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,90,N,Pass
